t_dat,customer_id,article_id,price
2020-01-14,U00247,1000069,35.85
2020-09-10,U00255,1000185,98.18
2020-01-19,U00153,1000065,15.01
2020-03-18,U00114,1000056,87.79
2020-04-15,U00463,1000039,92.05
2020-12-18,U00258,1000092,43.79
2020-07-14,U00290,1000084,33.11
2020-04-06,U00319,1000123,94.16
2020-11-03,U00396,1000080,92.06
2020-01-14,U00207,1000110,19.48
2020-08-01,U00170,1000094,16.11
2020-04-16,U00450,1000125,92.22
2020-07-19,U00109,1000103,45.43
2020-04-10,U00124,1000156,80.63
2020-06-06,U00306,1000083,60.78
2020-02-04,U00042,1000021,79.84
2020-01-05,U00276,1000109,51.31
2020-02-26,U00413,1000178,65.91
2020-01-01,U00241,1000045,8.07
2020-05-27,U00187,1000173,69.45
2020-12-12,U00341,1000146,13.23
2020-03-10,U00169,1000025,8.66
2020-10-03,U00020,1000157,5.02
2020-04-26,U00087,1000100,82.47
2020-08-04,U00136,1000151,32.39
2020-09-03,U00425,1000156,31.74
2020-02-15,U00310,1000066,19.8
2020-12-17,U00049,1000127,62.01
2020-12-10,U00016,1000100,85.1
2020-11-06,U00355,1000121,81.17
2020-06-17,U00156,1000075,66.43
2020-07-14,U00413,1000060,79.66
2020-05-22,U00167,1000053,27.62
2020-03-23,U00079,1000009,12.47
2020-10-04,U00075,1000027,98.83
2020-03-05,U00370,1000018,31.55
2020-06-23,U00163,1000148,27.49
2020-08-14,U00209,1000031,92.41
2020-11-22,U00282,1000186,60.24
2020-12-07,U00458,1000121,66.68
2020-06-06,U00200,1000049,37.44
2020-01-02,U00430,1000064,41.62
2020-08-15,U00337,1000101,78.67
2020-06-15,U00068,1000083,75.06
2020-12-14,U00337,1000080,95.06
2020-10-28,U00358,1000047,5.7
2020-03-09,U00212,1000023,50.77
2020-06-05,U00021,1000035,27.56
2020-10-16,U00490,1000071,90.29
2020-12-06,U00213,1000009,77.46
2020-11-12,U00364,1000087,80.22
2020-06-11,U00001,1000026,50.38
2020-09-07,U00108,1000037,36.26
2020-11-28,U00377,1000190,52.47
2020-09-13,U00455,1000135,98.4
2020-10-20,U00100,1000111,77.35
2020-12-26,U00020,1000116,95.63
2020-10-18,U00148,1000137,98.7
2020-08-02,U00145,1000085,6.68
2020-10-21,U00494,1000016,49.6
2020-07-15,U00468,1000155,58.76
2020-06-27,U00302,1000057,47.23
2020-05-21,U00436,1000009,81.77
2020-11-19,U00130,1000101,29.94
2020-09-08,U00020,1000056,94.49
2020-08-08,U00203,1000000,45.42
2020-02-26,U00411,1000070,55.31
2020-09-14,U00008,1000128,86.64
2020-12-26,U00392,1000163,79.07
2020-10-22,U00026,1000127,97.95
2020-04-18,U00338,1000141,32.03
2020-02-28,U00120,1000099,57.71
2020-06-06,U00279,1000167,23.82
2020-11-14,U00040,1000084,65.8
2020-08-01,U00050,1000033,92.52
2020-12-09,U00086,1000168,32.48
2020-05-14,U00082,1000109,24.18
2020-03-12,U00049,1000195,92.58
2020-05-18,U00354,1000140,65.07
2020-02-05,U00447,1000031,85.18
2020-01-08,U00033,1000199,77.41
2020-05-06,U00058,1000195,47.42
2020-02-17,U00392,1000199,55.25
2020-09-04,U00246,1000171,62.75
2020-02-12,U00403,1000023,38.2
2020-07-26,U00096,1000139,93.82
2020-12-01,U00466,1000158,80.61
2020-02-03,U00083,1000037,37.16
2020-09-27,U00353,1000136,23.25
2020-11-12,U00015,1000087,85.23
2020-07-04,U00413,1000131,77.93
2020-07-07,U00085,1000048,63.38
2020-08-25,U00300,1000191,70.55
2020-12-08,U00427,1000168,92.78
2020-08-18,U00394,1000117,41.4
2020-11-12,U00101,1000010,8.42
2020-04-01,U00292,1000090,6.61
2020-11-12,U00332,1000086,44.06
2020-01-11,U00441,1000118,13.01
2020-02-20,U00266,1000143,77.02
2020-10-05,U00242,1000126,57.04
2020-09-24,U00389,1000087,16.26
2020-01-26,U00427,1000163,34.8
2020-05-18,U00420,1000108,32.58
2020-02-02,U00480,1000076,67.49
2020-03-23,U00132,1000097,98.93
2020-05-11,U00435,1000105,97.24
2020-09-12,U00038,1000127,33.99
2020-05-14,U00011,1000006,97.24
2020-06-06,U00364,1000023,86.73
2020-09-20,U00306,1000025,39.08
2020-02-09,U00393,1000085,34.92
2020-02-06,U00295,1000054,59.73
2020-02-08,U00025,1000070,34.28
2020-09-25,U00277,1000020,81.29
2020-09-19,U00445,1000176,56.33
2020-09-22,U00152,1000025,89.16
2020-01-10,U00470,1000107,13.74
2020-06-09,U00379,1000013,17.87
2020-02-19,U00002,1000027,88.79
2020-01-16,U00414,1000092,43.16
2020-02-09,U00081,1000151,93.33
2020-04-03,U00171,1000043,22.4
2020-10-23,U00443,1000026,64.3
2020-01-16,U00111,1000186,71.57
2020-03-24,U00490,1000174,52.91
2020-07-01,U00348,1000133,87.26
2020-10-26,U00373,1000198,84.13
2020-08-18,U00121,1000015,45.39
2020-10-22,U00198,1000049,82.55
2020-05-12,U00069,1000103,96.53
2020-07-19,U00147,1000068,28.41
2020-02-23,U00215,1000065,65.94
2020-08-01,U00058,1000103,60.53
2020-12-09,U00353,1000032,59.2
2020-11-19,U00061,1000171,28.39
2020-12-02,U00118,1000063,75.02
2020-12-03,U00350,1000101,17.5
2020-04-09,U00491,1000028,59.01
2020-11-07,U00367,1000028,83.02
2020-01-14,U00054,1000087,24.4
2020-03-05,U00370,1000165,78.85
2020-06-11,U00210,1000096,66.99
2020-11-09,U00227,1000169,23.95
2020-11-05,U00105,1000099,38.2
2020-11-28,U00484,1000169,27.82
2020-08-09,U00223,1000012,28.7
2020-07-15,U00081,1000015,78.45
2020-01-24,U00234,1000134,32.17
2020-07-04,U00451,1000073,18.23
2020-05-06,U00218,1000196,6.29
2020-09-03,U00300,1000116,37.7
2020-11-08,U00230,1000051,69.71
2020-05-27,U00244,1000099,30.35
2020-08-08,U00224,1000034,6.61
2020-04-21,U00248,1000098,25.57
2020-09-17,U00328,1000037,15.32
2020-12-12,U00267,1000065,69.85
2020-05-28,U00337,1000132,80.15
2020-12-13,U00010,1000016,58.31
2020-02-08,U00460,1000072,28.7
2020-04-25,U00490,1000171,92.55
2020-10-19,U00409,1000135,91.65
2020-11-16,U00270,1000000,19.02
2020-01-11,U00393,1000176,77.35
2020-07-19,U00174,1000000,50.22
2020-03-04,U00375,1000078,72.76
2020-07-09,U00356,1000069,60.1
2020-11-13,U00342,1000154,58.13
2020-06-04,U00194,1000120,63.71
2020-04-11,U00023,1000086,38.55
2020-04-18,U00170,1000126,26.39
2020-09-01,U00353,1000019,14.7
2020-03-08,U00210,1000011,24.27
2020-07-18,U00378,1000018,14.65
2020-09-15,U00367,1000034,25.75
2020-04-07,U00189,1000024,8.44
2020-01-19,U00209,1000030,98.18
2020-11-19,U00455,1000115,88.95
2020-02-11,U00472,1000060,62.51
2020-02-26,U00128,1000153,55.47
2020-11-25,U00123,1000011,49.75
2020-05-18,U00085,1000168,76.19
2020-12-01,U00474,1000125,81.8
2020-04-26,U00210,1000084,14.41
2020-09-19,U00117,1000147,31.1
2020-07-23,U00178,1000091,75.81
2020-09-23,U00084,1000006,74.46
2020-11-19,U00010,1000170,30.87
2020-03-27,U00080,1000059,74.32
2020-12-06,U00100,1000053,23.58
2020-05-15,U00031,1000169,47.25
2020-10-05,U00016,1000030,73.22
2020-12-07,U00187,1000160,76.12
2020-05-27,U00351,1000110,19.47
2020-02-27,U00461,1000040,49.53
2020-01-06,U00191,1000008,55.1
2020-11-27,U00457,1000107,15.2
2020-03-07,U00037,1000039,44.01
2020-07-08,U00358,1000042,30.02
2020-09-23,U00284,1000173,54.9
2020-10-19,U00168,1000115,19.8
2020-10-18,U00338,1000145,25.27
2020-08-14,U00088,1000156,83.65
2020-08-09,U00161,1000066,61.99
2020-12-26,U00395,1000005,23.45
2020-05-13,U00395,1000137,48.7
2020-02-28,U00297,1000029,79.88
2020-03-02,U00117,1000188,70.83
2020-02-18,U00245,1000101,90.48
2020-10-23,U00377,1000034,9.97
2020-03-18,U00448,1000059,80.1
2020-04-02,U00260,1000155,56.11
2020-02-08,U00275,1000141,12.86
2020-09-18,U00047,1000066,29.55
2020-09-05,U00423,1000045,9.14
2020-08-28,U00429,1000052,18.13
2020-04-23,U00325,1000022,53.69
2020-10-15,U00036,1000108,72.77
2020-09-03,U00377,1000194,35.25
2020-03-22,U00141,1000086,7.82
2020-01-25,U00013,1000198,67.5
2020-01-28,U00414,1000185,7.85
2020-06-06,U00387,1000190,80.95
2020-10-03,U00042,1000176,22.9
2020-02-15,U00401,1000137,65.87
2020-01-26,U00322,1000191,96.05
2020-01-24,U00076,1000090,34.41
2020-11-04,U00406,1000129,65.69
2020-05-09,U00081,1000021,56.3
2020-03-20,U00342,1000147,55.76
2020-05-16,U00267,1000196,12.2
2020-03-27,U00390,1000073,52.13
2020-01-11,U00194,1000120,8.8
2020-07-15,U00013,1000011,61.33
2020-01-22,U00133,1000062,40.52
2020-11-11,U00045,1000092,73.05
2020-05-17,U00076,1000103,40.51
2020-02-08,U00211,1000038,79.98
2020-09-08,U00164,1000094,67.16
2020-06-10,U00420,1000043,78.8
2020-07-24,U00021,1000141,72.14
2020-11-16,U00027,1000104,24.54
2020-07-20,U00438,1000157,57.48
2020-10-12,U00402,1000004,77.6
2020-11-28,U00473,1000134,22.37
2020-02-02,U00137,1000012,92.25
2020-07-09,U00427,1000135,16.68
2020-09-17,U00378,1000001,29.59
2020-12-09,U00492,1000164,21.68
2020-08-16,U00450,1000063,53.47
2020-07-23,U00391,1000048,54.66
2020-02-13,U00137,1000062,19.56
2020-02-05,U00356,1000102,63.19
2020-05-24,U00087,1000133,58.71
2020-11-22,U00374,1000078,43.32
2020-03-01,U00124,1000107,76.11
2020-03-12,U00369,1000185,84.43
2020-07-07,U00053,1000079,95.31
2020-05-03,U00236,1000010,82.27
2020-05-21,U00199,1000040,38.34
2020-06-25,U00148,1000010,22.54
2020-04-24,U00345,1000094,36.95
2020-11-06,U00150,1000049,95.17
2020-12-01,U00342,1000021,49.16
2020-05-14,U00405,1000071,86.13
2020-09-19,U00491,1000135,52.49
2020-01-25,U00115,1000187,15.24
2020-04-18,U00357,1000128,53.76
2020-05-11,U00371,1000034,48.77
2020-12-02,U00344,1000176,36.95
2020-05-22,U00327,1000014,98.35
2020-05-08,U00104,1000055,24.64
2020-06-07,U00424,1000134,29.23
2020-06-23,U00062,1000101,73.47
2020-03-26,U00052,1000023,13.89
2020-10-15,U00269,1000119,72.8
2020-02-18,U00024,1000155,96.71
2020-04-19,U00046,1000161,68.81
2020-08-07,U00068,1000103,65.54
2020-04-02,U00451,1000104,85.35
2020-12-03,U00489,1000021,91.3
2020-10-25,U00258,1000127,76.29
2020-06-13,U00048,1000118,95.31
2020-07-25,U00282,1000184,86.22
2020-01-01,U00466,1000047,24.62
2020-01-26,U00015,1000150,15.03
2020-07-04,U00281,1000032,83.73
2020-09-01,U00125,1000176,40.47
2020-08-21,U00359,1000127,29.81
2020-05-27,U00305,1000030,95.27
2020-07-01,U00451,1000158,68.93
2020-07-12,U00312,1000088,17.59
2020-01-03,U00159,1000154,11.67
2020-02-28,U00269,1000163,77.56
2020-05-04,U00276,1000074,26.23
2020-07-17,U00244,1000087,83.78
2020-10-05,U00387,1000104,23.3
2020-12-06,U00482,1000055,62.02
2020-09-05,U00037,1000061,47.42
2020-06-11,U00214,1000019,13.67
2020-01-23,U00381,1000187,32.63
2020-09-18,U00208,1000191,9.03
2020-06-21,U00010,1000199,79.45
2020-04-16,U00479,1000101,45.29
2020-12-02,U00265,1000177,14.02
2020-12-05,U00218,1000199,84.57
2020-01-07,U00447,1000014,53.9
2020-04-12,U00199,1000101,88.15
2020-02-27,U00446,1000195,7.56
2020-03-22,U00233,1000018,35.12
2020-12-07,U00051,1000044,77.15
2020-05-11,U00182,1000013,81.84
2020-09-18,U00093,1000111,58.77
2020-08-21,U00433,1000124,44.9
2020-09-21,U00462,1000036,63.39
2020-09-27,U00135,1000074,75.47
2020-01-04,U00123,1000077,89.26
2020-01-26,U00270,1000114,78.34
2020-06-10,U00121,1000122,86.11
2020-09-24,U00457,1000135,17.83
2020-01-07,U00119,1000165,40.18
2020-12-04,U00027,1000026,67.7
2020-08-23,U00355,1000004,61.93
2020-01-17,U00188,1000144,59.6
2020-02-26,U00148,1000073,58.96
2020-01-23,U00231,1000065,59.79
2020-03-13,U00387,1000153,71.38
2020-10-21,U00215,1000196,63.7
2020-07-28,U00399,1000168,32.86
2020-09-21,U00309,1000194,61.43
2020-12-22,U00347,1000194,97.24
2020-08-03,U00455,1000133,32.78
2020-09-26,U00187,1000148,41.11
2020-10-08,U00075,1000084,58.14
2020-05-01,U00395,1000128,88.41
2020-10-20,U00405,1000049,94.61
2020-04-04,U00094,1000199,80.87
2020-04-10,U00399,1000036,77.97
2020-07-13,U00288,1000143,95.3
2020-01-14,U00318,1000179,7.16
2020-09-16,U00079,1000101,65.18
2020-08-25,U00213,1000007,65.34
2020-03-24,U00110,1000079,57.8
2020-12-08,U00266,1000155,25.72
2020-11-22,U00308,1000092,66.12
2020-09-05,U00336,1000143,76.16
2020-05-27,U00001,1000088,95.24
2020-11-04,U00072,1000177,58.23
2020-07-11,U00015,1000140,80.63
2020-03-13,U00302,1000195,38.72
2020-11-05,U00222,1000169,30.01
2020-09-13,U00293,1000096,37.4
2020-11-03,U00472,1000055,6.4
2020-08-26,U00218,1000025,68.17
2020-11-05,U00392,1000048,80.88
2020-06-19,U00172,1000192,16.3
2020-04-25,U00136,1000102,55.9
2020-04-19,U00407,1000197,34.21
2020-09-09,U00320,1000010,85.34
2020-03-16,U00385,1000057,5.09
2020-11-28,U00263,1000111,61.44
2020-07-03,U00028,1000029,83.37
2020-07-17,U00103,1000019,12.63
2020-04-27,U00313,1000085,82.41
2020-01-02,U00484,1000016,40.27
2020-01-20,U00331,1000071,12.53
2020-11-20,U00037,1000188,35.21
2020-08-14,U00396,1000045,86.11
2020-09-07,U00446,1000149,94.25
2020-11-14,U00321,1000036,9.73
2020-06-08,U00326,1000071,30.39
2020-08-15,U00226,1000153,31.46
2020-03-02,U00365,1000114,88.23
2020-12-13,U00390,1000105,68.11
2020-10-05,U00176,1000004,57.21
2020-02-24,U00446,1000125,73.15
2020-08-13,U00472,1000012,97.31
2020-10-23,U00477,1000154,11.28
2020-05-01,U00203,1000134,68.42
2020-05-03,U00496,1000049,23.65
2020-08-08,U00045,1000033,94.69
2020-06-12,U00366,1000043,24.05
2020-07-04,U00239,1000139,92.15
2020-08-01,U00104,1000042,68.74
2020-02-20,U00083,1000000,40.7
2020-04-25,U00216,1000060,82.57
2020-11-11,U00067,1000119,51.6
2020-10-12,U00192,1000031,22.9
2020-08-03,U00456,1000170,56.25
2020-05-09,U00303,1000012,73.24
2020-03-28,U00296,1000082,9.49
2020-07-10,U00261,1000011,96.47
2020-02-14,U00141,1000072,98.52
2020-04-15,U00104,1000174,28.51
2020-02-13,U00240,1000136,15.18
2020-03-15,U00379,1000127,67.72
2020-03-06,U00038,1000003,83.39
2020-11-03,U00449,1000125,89.06
2020-10-18,U00423,1000046,14.62
2020-04-09,U00265,1000107,21.13
2020-09-11,U00376,1000125,78.73
2020-11-20,U00224,1000059,76.24
2020-04-28,U00421,1000138,27.84
2020-02-28,U00263,1000045,56.09
2020-06-14,U00014,1000086,26.52
2020-08-24,U00011,1000126,78.85
2020-10-18,U00368,1000162,45.3
2020-11-04,U00232,1000122,70.81
2020-07-28,U00480,1000127,27.18
2020-07-17,U00399,1000037,85.85
2020-01-12,U00391,1000000,40.35
2020-03-03,U00337,1000043,21.96
2020-11-12,U00167,1000172,19.97
2020-07-22,U00447,1000168,39.41
2020-06-18,U00229,1000026,69.55
2020-07-19,U00076,1000187,11.85
2020-11-25,U00479,1000044,11.84
2020-10-05,U00167,1000145,42.41
2020-08-25,U00304,1000010,57.41
2020-09-25,U00349,1000068,27.11
2020-10-20,U00277,1000073,78.63
2020-01-06,U00064,1000009,84.98
2020-01-20,U00354,1000186,26.6
2020-09-14,U00499,1000184,61.23
2020-12-09,U00259,1000074,65.95
2020-05-20,U00172,1000188,62.31
2020-09-21,U00033,1000165,12.9
2020-06-15,U00320,1000139,52.71
2020-01-23,U00335,1000112,13.62
2020-03-08,U00458,1000139,42.76
2020-07-16,U00100,1000138,77.3
2020-11-06,U00013,1000157,47.49
2020-07-25,U00039,1000157,10.97
2020-11-22,U00498,1000118,51.52
2020-09-16,U00196,1000138,19.09
2020-10-19,U00468,1000111,52.55
2020-12-28,U00078,1000033,35.09
2020-10-07,U00252,1000191,8.59
2020-11-18,U00162,1000174,54.29
2020-07-21,U00095,1000174,63.77
2020-04-12,U00026,1000178,30.32
2020-01-22,U00458,1000092,76.02
2020-07-13,U00372,1000158,36.2
2020-08-19,U00019,1000007,68.26
2020-03-09,U00460,1000138,21.54
2020-12-11,U00436,1000095,30.22
2020-03-17,U00201,1000117,60.8
2020-04-05,U00180,1000156,32.65
2020-11-08,U00324,1000034,69.25
2020-12-19,U00433,1000068,79.22
2020-04-28,U00481,1000049,56.34
2020-10-04,U00174,1000103,20.46
2020-02-22,U00348,1000083,22.54
2020-06-24,U00477,1000123,21.72
2020-06-13,U00085,1000147,21.15
2020-10-08,U00444,1000177,25.89
2020-09-20,U00400,1000175,39.78
2020-04-28,U00481,1000129,14.98
2020-12-13,U00189,1000093,7.41
2020-11-16,U00265,1000067,94.89
2020-09-11,U00008,1000156,35.12
2020-08-25,U00348,1000073,82.54
2020-04-01,U00099,1000078,64.04
2020-02-22,U00457,1000131,82.49
2020-02-27,U00057,1000123,61.31
2020-03-02,U00101,1000133,83.3
2020-06-19,U00120,1000068,79.58
2020-02-27,U00186,1000053,42.09
2020-02-11,U00150,1000116,15.11
2020-06-07,U00054,1000055,73.52
2020-06-20,U00453,1000054,81.85
2020-08-24,U00433,1000134,14.15
2020-07-15,U00435,1000081,9.3
2020-10-09,U00487,1000038,70.53
2020-11-26,U00055,1000072,94.34
2020-02-02,U00397,1000090,21.67
2020-07-20,U00270,1000031,70.43
2020-09-16,U00287,1000015,61.88
2020-03-25,U00244,1000001,30.54
2020-03-08,U00432,1000131,54.52
2020-06-13,U00083,1000035,92.91
2020-09-26,U00467,1000198,45.25
2020-01-11,U00442,1000197,59.86
2020-07-26,U00386,1000115,55.66
2020-05-10,U00441,1000042,17.99
2020-12-11,U00261,1000086,97.42
2020-11-09,U00277,1000161,36.92
2020-10-14,U00493,1000093,79.88
2020-06-26,U00364,1000157,32.08
2020-09-05,U00155,1000157,90.59
2020-02-26,U00354,1000109,97.63
2020-01-05,U00477,1000001,87.95
2020-01-05,U00410,1000078,40.02
2020-04-19,U00331,1000059,11.84
2020-04-05,U00329,1000029,80.14
2020-06-03,U00106,1000001,35.45
2020-08-02,U00267,1000052,64.54
2020-07-18,U00377,1000046,69.11
2020-05-10,U00145,1000133,54.33
2020-07-13,U00300,1000158,98.54
2020-08-05,U00255,1000176,98.1
2020-04-14,U00229,1000163,79.15
2020-12-10,U00329,1000105,19.07
2020-01-05,U00187,1000131,97.57
2020-12-06,U00470,1000094,32.06
2020-02-17,U00111,1000044,71.51
2020-02-24,U00068,1000048,83.62
2020-03-07,U00310,1000036,87.59
2020-11-01,U00320,1000078,63.66
2020-01-13,U00378,1000002,88.24
2020-09-08,U00212,1000067,51.02
2020-04-23,U00283,1000118,37.43
2020-09-06,U00392,1000120,42.98
2020-12-03,U00340,1000116,21.63
2020-03-12,U00245,1000118,35.16
2020-12-12,U00287,1000160,29.97
2020-03-13,U00079,1000146,93.56
2020-06-05,U00316,1000023,53.03
2020-11-24,U00232,1000097,89.57
2020-09-08,U00373,1000026,41.89
2020-09-28,U00093,1000183,46.32
2020-02-21,U00240,1000044,10.95
2020-11-07,U00101,1000113,79.0
2020-12-07,U00474,1000144,66.61
2020-03-27,U00474,1000007,35.63
2020-03-05,U00295,1000145,90.51
2020-04-24,U00210,1000043,94.8
2020-12-14,U00409,1000083,66.78
2020-10-03,U00327,1000077,27.21
2020-09-05,U00121,1000042,35.56
2020-06-23,U00493,1000062,79.2
2020-09-07,U00163,1000142,93.33
2020-05-14,U00062,1000125,73.13
2020-08-24,U00380,1000126,25.57
2020-07-10,U00126,1000005,58.68
2020-05-28,U00129,1000147,81.21
2020-08-20,U00366,1000185,15.95
2020-08-20,U00422,1000149,46.25
2020-03-19,U00089,1000112,11.57
2020-01-11,U00126,1000170,89.7
2020-08-25,U00269,1000127,72.56
2020-04-16,U00362,1000083,18.0
2020-09-17,U00124,1000033,19.03
2020-11-25,U00497,1000025,17.66
2020-06-13,U00373,1000185,86.12
2020-09-07,U00088,1000009,88.04
2020-05-25,U00283,1000125,62.02
2020-11-15,U00265,1000128,52.56
2020-10-15,U00178,1000175,24.8
2020-12-24,U00360,1000095,67.73
2020-06-06,U00121,1000163,55.29
2020-01-26,U00428,1000192,79.29
2020-01-07,U00008,1000071,96.93
2020-04-13,U00330,1000020,81.58
2020-10-11,U00056,1000117,11.24
2020-03-07,U00446,1000186,58.63
2020-02-01,U00398,1000038,65.43
2020-03-25,U00474,1000186,93.53
2020-12-12,U00339,1000006,13.69
2020-04-16,U00141,1000167,86.58
2020-09-07,U00029,1000156,82.39
2020-01-19,U00212,1000120,12.77
2020-11-19,U00255,1000023,62.22
2020-02-05,U00203,1000012,64.53
2020-12-05,U00059,1000053,19.8
2020-11-23,U00491,1000117,43.55
2020-11-05,U00027,1000029,61.95
2020-12-22,U00045,1000029,15.59
2020-07-04,U00066,1000046,8.93
2020-10-24,U00016,1000114,17.78
2020-06-22,U00380,1000135,76.44
2020-04-07,U00473,1000159,75.2
2020-04-02,U00150,1000146,23.09
2020-07-11,U00106,1000137,6.26
2020-03-15,U00333,1000170,81.26
2020-09-04,U00076,1000195,78.79
2020-03-04,U00046,1000072,7.13
2020-09-22,U00202,1000160,54.33
2020-06-28,U00004,1000147,67.5
2020-03-05,U00305,1000073,40.3
2020-01-27,U00421,1000151,23.2
2020-06-12,U00369,1000097,83.93
2020-02-26,U00379,1000188,66.58
2020-04-23,U00341,1000145,61.04
2020-03-25,U00355,1000149,51.68
2020-01-25,U00049,1000058,96.08
2020-02-05,U00141,1000048,44.84
2020-06-18,U00167,1000138,39.47
2020-05-25,U00473,1000033,24.93
2020-01-09,U00482,1000019,88.48
2020-03-01,U00072,1000123,92.44
2020-07-04,U00185,1000157,20.22
2020-04-18,U00253,1000071,10.67
2020-10-20,U00031,1000113,72.57
2020-02-14,U00218,1000151,7.1
2020-04-05,U00064,1000072,54.92
2020-02-11,U00163,1000066,94.57
2020-03-27,U00449,1000175,64.38
2020-01-08,U00359,1000181,86.45
2020-01-08,U00030,1000031,6.58
2020-06-13,U00489,1000127,58.06
2020-11-15,U00188,1000108,88.95
2020-05-20,U00033,1000094,46.62
2020-11-25,U00178,1000095,31.79
2020-03-08,U00128,1000122,84.11
2020-03-27,U00414,1000064,48.4
2020-01-04,U00022,1000142,10.58
2020-02-26,U00401,1000131,16.53
2020-04-01,U00412,1000188,79.5
2020-09-08,U00051,1000115,42.47
2020-02-16,U00082,1000108,53.53
2020-09-01,U00264,1000024,81.36
2020-11-12,U00229,1000027,18.92
2020-01-28,U00368,1000027,96.57
2020-12-02,U00237,1000021,23.38
2020-01-14,U00231,1000026,28.17
2020-08-23,U00117,1000085,12.49
2020-01-27,U00445,1000073,38.95
2020-09-09,U00251,1000076,23.75
2020-07-06,U00058,1000180,23.48
2020-01-19,U00222,1000046,37.8
2020-09-22,U00181,1000114,45.04
2020-07-20,U00129,1000127,7.79
2020-02-18,U00002,1000085,23.7
2020-11-26,U00446,1000198,23.83
2020-07-06,U00421,1000112,91.67
2020-07-13,U00223,1000038,12.42
2020-10-03,U00268,1000061,83.09
2020-12-28,U00243,1000004,8.02
2020-05-13,U00212,1000108,14.42
2020-06-21,U00301,1000006,75.98
2020-02-02,U00228,1000150,50.65
2020-08-04,U00467,1000064,8.51
2020-12-21,U00134,1000149,27.18
2020-09-03,U00420,1000183,57.91
2020-12-28,U00362,1000161,70.47
2020-10-01,U00161,1000063,67.76
2020-12-03,U00162,1000044,8.98
2020-10-20,U00256,1000009,80.94
2020-05-21,U00425,1000153,82.24
2020-07-26,U00310,1000135,98.03
2020-11-08,U00331,1000016,23.67
2020-10-15,U00350,1000030,81.48
2020-07-20,U00284,1000191,32.51
2020-07-13,U00489,1000025,18.95
2020-08-10,U00487,1000012,50.59
2020-10-09,U00127,1000059,83.11
2020-06-14,U00093,1000053,74.27
2020-09-22,U00302,1000152,32.18
2020-10-04,U00312,1000114,80.86
2020-02-23,U00421,1000067,20.52
2020-07-28,U00489,1000169,18.12
2020-04-15,U00026,1000131,48.31
2020-09-28,U00087,1000027,13.37
2020-01-27,U00081,1000169,67.54
2020-01-21,U00411,1000169,64.01
2020-02-28,U00476,1000139,93.71
2020-02-08,U00189,1000175,70.97
2020-10-19,U00262,1000152,52.42
2020-10-15,U00461,1000037,89.36
2020-02-15,U00492,1000005,73.71
2020-09-17,U00320,1000150,95.67
2020-11-17,U00015,1000018,96.23
2020-07-09,U00155,1000136,17.99
2020-02-15,U00484,1000091,54.06
2020-12-08,U00292,1000112,96.42
2020-06-15,U00477,1000002,55.68
2020-01-26,U00013,1000066,55.77
2020-07-16,U00163,1000121,67.66
2020-03-27,U00096,1000097,57.96
2020-05-20,U00206,1000023,76.87
2020-11-03,U00478,1000040,53.02
2020-08-22,U00418,1000151,30.42
2020-03-20,U00343,1000108,57.61
2020-09-05,U00237,1000185,75.7
2020-10-22,U00476,1000122,67.47
2020-01-09,U00022,1000150,38.34
2020-12-04,U00132,1000022,79.27
2020-07-04,U00181,1000109,9.14
2020-09-21,U00127,1000045,50.83
2020-11-26,U00353,1000141,57.47
2020-06-24,U00193,1000090,15.06
2020-08-19,U00408,1000168,67.98
2020-07-06,U00149,1000163,9.25
2020-10-14,U00359,1000163,31.61
2020-10-13,U00196,1000139,28.37
2020-05-20,U00219,1000006,29.97
2020-09-10,U00077,1000016,46.73
2020-03-18,U00173,1000026,41.28
2020-03-12,U00296,1000194,27.86
2020-11-14,U00140,1000138,56.39
2020-01-17,U00495,1000146,95.25
2020-04-09,U00273,1000102,55.07
2020-09-08,U00314,1000010,87.75
2020-03-09,U00202,1000122,19.23
2020-09-15,U00308,1000147,11.41
2020-01-20,U00426,1000016,13.38
2020-02-07,U00424,1000028,60.13
2020-12-08,U00183,1000169,76.02
2020-10-21,U00417,1000041,98.87
2020-04-23,U00208,1000027,26.87
2020-08-24,U00208,1000000,37.12
2020-04-02,U00470,1000065,35.19
2020-09-04,U00205,1000085,78.3
2020-12-01,U00465,1000042,38.87
2020-05-25,U00154,1000126,18.6
2020-02-20,U00049,1000109,34.88
2020-01-28,U00098,1000178,32.18
2020-01-26,U00290,1000106,42.79
2020-02-16,U00386,1000189,50.52
2020-12-03,U00395,1000132,16.92
2020-05-20,U00275,1000146,75.78
2020-11-02,U00279,1000138,94.9
2020-12-01,U00443,1000102,48.4
2020-09-05,U00049,1000069,12.48
2020-05-14,U00264,1000026,79.0
2020-06-20,U00094,1000100,63.9
2020-05-18,U00216,1000157,67.34
2020-10-26,U00468,1000063,70.69
2020-10-13,U00356,1000158,56.66
2020-05-17,U00195,1000145,34.36
2020-02-11,U00174,1000150,29.55
2020-06-26,U00337,1000012,15.4
2020-10-05,U00369,1000153,68.88
2020-01-28,U00351,1000199,49.91
2020-06-08,U00356,1000097,88.58
2020-01-12,U00058,1000018,49.6
2020-07-22,U00372,1000015,26.34
2020-10-18,U00385,1000197,57.19
2020-07-07,U00215,1000080,28.36
2020-12-21,U00064,1000025,53.38
2020-05-11,U00190,1000153,10.25
2020-08-01,U00025,1000006,60.85
2020-11-19,U00154,1000034,33.08
2020-10-09,U00091,1000012,32.57
